NOM POLLUANT;QUANTITE;COORDONNEE;IDENTIFIANT;COORDONNEE;Nom Etablissement
Ammoniac (NH3);12800;47.741429912, -2.91614082833;75200235;47.741429912, -2.91614082833;PROFILAFROID
Ammoniac (NH3);41200;48.0567762587, -3.41394764032;75200236;48.0567762587, -3.41394764032;SARL DU MOELOU
Ammoniac (NH3);102400;47.9342424609, -2.89878436569;75200243;47.9342424609, -2.89878436569;FLAMEN Patrick
Ammoniac (NH3);16300;48.0687689284, -2.75151528814;75200244;48.0687689284, -2.75151528814;Installation de stocakge de d̩chets de Mons Boubert
Ammoniac (NH3);24600;47.6842596362, -2.21451256864;75200247;47.6842596362, -2.21451256864;vossloh cogifer
Ammoniac (NH3);63700;47.7459010287, -2.25369844698;75200249;47.7459010287, -2.25369844698;C.C. VAL VERT DU CLAIN - CET DE ST GEORGES LES BAILLARGEAUX
Ammoniac (NH3);41600;47.7032835314, -2.65130842801;75200264;47.7032835314, -2.65130842801;Chaufferie Centrale des Chartreux
Ammoniac (NH3);83800;47.8601051488, -2.2360862124;75200268;47.8601051488, -2.2360862124;SN SOPROGLACES
Ammoniac (NH3);17700;47.989366559, -2.68510340192;75200271;47.989366559, -2.68510340192;SAS LELEDY COMPOST
Ammoniac (NH3);10100;47.9816069608, -3.06726209763;75200272;47.9816069608, -3.06726209763;Communaut̩ de Communes du Pays de Gueugnon
Ammoniac (NH3);41600;47.6359130742, -2.16488661637;75200273;47.6359130742, -2.16488661637;NORD-ESTER
Ammoniac (NH3);27800;48.47092316, -2.51100575975;75200296;48.47092316, -2.51100575975;SCEA LA PETITE FONTENELLE
Ammoniac (NH3);24600;48.5410370343, -2.43365235653;75200297;48.5410370343, -2.43365235653;ROULLEAU Jean Pierre
Ammoniac (NH3);54000;48.2409964586, -2.8848741842;75200307;48.2409964586, -2.8848741842;22800
Ammoniac (NH3);111300;48.2354469898, -2.73344647539;75200308;48.2354469898, -2.73344647539;SARL COLIN Ren̩
Ammoniac (NH3);20800;48.2409964586, -2.8848741842;75200310;48.2409964586, -2.8848741842;SAS KERJEAN
Ammoniac (NH3);62600;48.3073038907, -2.95375770116;75200311;48.3073038907, -2.95375770116;STEP - Pont de l'aveugle
Ammoniac (NH3);33900;48.3558758342, -2.55227152509;75200314;48.3558758342, -2.55227152509;ECOPUR
Ammoniac (NH3);142200;48.5410370343, -2.43365235653;75200318;48.5410370343, -2.43365235653;Soleval France
Ammoniac (NH3);54800;48.2230348395, -3.39546023136;75200326;48.2230348395, -3.39546023136;MERYL FIBER
Ammoniac (NH3);23200;48.4835869368, -3.378916318;75200328;48.4835869368, -3.378916318;SA UGEPA
Ammoniac (NH3);46900;48.6352228715, -3.21097410763;75200350;48.6352228715, -3.21097410763;SRRHU marseille 10
Ammoniac (NH3);167600;48.1773554945, -2.59372843675;75200351;48.1773554945, -2.59372843675;ATELIERS FOUESNANTAIS
Ammoniac (NH3);96200;48.2354469898, -2.73344647539;75200352;48.2354469898, -2.73344647539;REGNIER PUCHALA
Ammoniac (NH3);44600;48.47092316, -2.51100575975;75200369;48.47092316, -2.51100575975;BOLLORE ENERGIE
Ammoniac (NH3);46500;48.4295054139, -2.17793457778;75200372;48.4295054139, -2.17793457778;ETABLISSEMENTS DAIREAUX
Ammoniac (NH3);13300;48.6401026399, -3.37162874559;75200374;48.6401026399, -3.37162874559;PIECES AUTO NEGOCE
Ammoniac (NH3);132900;48.2259782219, -3.09676415273;75200376;48.2259782219, -3.09676415273;2H Energy
Ammoniac (NH3);15100;48.3131172489, -1.89790479561;75200377;48.3131172489, -1.89790479561;CHRISTIAN BERNARD DIFFUSION
Ammoniac (NH3);15600;47.7985611404, 1.71450163239;75200386;47.7985611404, 1.71450163239;FagorBrandt SAS
Ammoniac (NH3);12600;48.1873386701, 2.32391555315;75200387;48.1873386701, 2.32391555315;SAICA PACK
Ammoniac (NH3);10400;47.8334460976, 2.22580618045;75200388;47.8334460976, 2.22580618045;TOTAL MARKETING SERVICES
Ammoniac (NH3);64900;48.041179367, 3.05929060691;75200389;48.041179367, 3.05929060691;TOURNAIRE
Ammoniac (NH3);135500;47.8649162873, 2.21911100322;75200390;47.8649162873, 2.21911100322;COCA COLA ENTREPRISE
Ammoniac (NH3);19900;47.7956431072, 2.1977098164;75200391;47.7956431072, 2.1977098164;Bostik
Ammoniac (NH3);10400;41.6792957238, 9.31757177152;75200392;41.6792957238, 9.31757177152;KSB
Ammoniac (NH3);332200;44.7431578644, -0.68477929863;75200393;44.7431578644, -0.68477929863;FERTIVENDEE
Ammoniac (NH3);128400;44.4281610528, -0.490639335732;75200394;44.4281610528, -0.490639335732;Carriere la Roche d'Espeil
Ammoniac (NH3);64000;48.2410927429, -2.80093753575;75220002;48.2410927429, -2.80093753575;VALDEVE DU PAYS DE FRANCE
Ammoniac (NH3);152000;48.5793426291, -3.86305154179;75290001;48.5793426291, -3.86305154179;AMCOR FLEXIBLES CAPSULES
Ammoniac (NH3);99600;48.5298228086, -4.11645772131;75290007;48.5298228086, -4.11645772131;BEARN ENVIRONNEMENT (plate forme DV)
Ammoniac (NH3);158500;48.4993838359, -4.50561652751;75290010;48.4993838359, -4.50561652751;ACE
Ammoniac (NH3);105700;48.4993838359, -4.50561652751;75290011;48.4993838359, -4.50561652751;VALLOUREC BEARING TUBES
Ammoniac (NH3);80000;48.1039602945, -3.97766784877;75290028;48.1039602945, -3.97766784877;MARIE SURGELES
Ammoniac (NH3);127400;48.0198124778, -4.26596643594;75290035;48.0198124778, -4.26596643594;SOCABAQ
Ammoniac (NH3);28000;48.2262324273, -3.72893716631;75290043;48.2262324273, -3.72893716631;SEROC
Ammoniac (NH3);130700;48.5793803626, -4.21054490484;75290048;48.5793803626, -4.21054490484;BLEU VERT
Ammoniac (NH3);20500;48.301914035, -3.89511935616;75290052;48.301914035, -3.89511935616;VON ROLL ISOLA France
Ammoniac (NH3);119700;48.570052756, -4.52204887765;75290053;48.570052756, -4.52204887765;GERGONNE INDUSTRIE
Ammoniac (NH3);10100;48.4705178502, -4.09361341894;75290055;48.4705178502, -4.09361341894;SARL RACLOT
Ammoniac (NH3);94400;48.2770088055, -4.04936601327;75290059;48.2770088055, -4.04936601327;SODEX HUMBERT
Ammoniac (NH3);14500;48.1816178391, -4.02730923192;75290062;48.1816178391, -4.02730923192;BIOMERIEUX Site de Marcy l'Etoile
Ammoniac (NH3);161000;47.8140487225, -3.63079292835;75290066;47.8140487225, -3.63079292835;Blanchisserie inter hospitali̩re
Ammoniac (NH3);45300;48.2007202723, -3.55459425813;75290068;48.2007202723, -3.55459425813;CLEAN 92
Ammoniac (NH3);121200;48.2007202723, -3.55459425813;75290069;48.2007202723, -3.55459425813;D̩p̫t essences air
Ammoniac (NH3);135500;47.9825443939, -4.27070118903;75290084;47.9825443939, -4.27070118903;MALTERIES FRANCO-SUISSE
Ammoniac (NH3);174700;48.5368022635, -4.31048416181;75290089;48.5368022635, -4.31048416181;SOCIETE THERMIQUE DE BONDY
Ammoniac (NH3);41600;48.484230271, -4.24566849175;75290090;48.484230271, -4.24566849175;CHIMIREC MALO
Ammoniac (NH3);10400;48.6568788677, -4.17629537794;75290092;48.6568788677, -4.17629537794;ISDND de Rochechouart
Ammoniac (NH3);44800;48.5137456673, -4.21264212854;75290099;48.5137456673, -4.21264212854;COVE
Ammoniac (NH3);110400;48.5137456673, -4.21264212854;75290100;48.5137456673, -4.21264212854;SOFOVAR
Ammoniac (NH3);25500;48.5137456673, -4.21264212854;75290101;48.5137456673, -4.21264212854;VALECOBOIS PROVENCE
Ammoniac (NH3);99300;48.2986513193, -3.59080587111;75290105;48.2986513193, -3.59080587111;Centre de Compostage
Ammoniac (NH3);46000;48.6174614567, -4.21109598465;75290108;48.6174614567, -4.21109598465;DALOREC
Ammoniac (NH3);93000;48.5298340492, -4.45289680161;75290110;48.5298340492, -4.45289680161;COMMUNE DE SAINT CHRISTOL
Ammoniac (NH3);28900;48.5786849555, -4.03765793667;75290111;48.5786849555, -4.03765793667;FRANCE RECUPERATION RECYCLAGE
Ammoniac (NH3);36400;47.9169121463, -4.36316711143;75290113;47.9169121463, -4.36316711143;TRIADIS Services-B̩ziers
Ammoniac (NH3);109400;47.8448957918, -3.69506856843;75290126;47.8448957918, -3.69506856843;GAEC DE KERMOISAN
Ammoniac (NH3);13900;48.0273266037, -3.69921503573;75290132;48.0273266037, -3.69921503573;galloo france oost-cappel
Ammoniac (NH3);24000;48.1920222894, -3.71695515876;75290139;48.1920222894, -3.71695515876;ETS CHAROUSSET
Ammoniac (NH3);10200;48.1920222894, -3.71695515876;75290140;48.1920222894, -3.71695515876;ESTERRA D̩ch̬terie Marquillies
Ammoniac (NH3);23100;47.9674137649, -3.93540997819;75290148;47.9674137649, -3.93540997819;RECYCO
Ammoniac (NH3);85600;48.0240908411, -3.82505626191;75290153;48.0240908411, -3.82505626191;SCHAEFFLER CHAIN DRIVE SYSTEMS
Ammoniac (NH3);66700;48.0340475421, -2.76788253804;75300005;48.0340475421, -2.76788253804;ALBIOMA LE GOL
Ammoniac (NH3);11800;47.8453156794, -2.72228185396;75300007;47.8453156794, -2.72228185396;G.C.M. Site de Gr̩zac
Ammoniac (NH3);13700;48.0353504374, -3.27138279024;75300010;48.0353504374, -3.27138279024;BOARIN DAVID
Ammoniac (NH3);14800;47.7502539349, -3.18768807652;75300012;47.7502539349, -3.18768807652;ETS Ducournau Patrick
Ammoniac (NH3);65400;48.0834097423, -2.28417256412;75300013;48.0834097423, -2.28417256412;GPV Navarre Diffusion
Ammoniac (NH3);15400;47.9194192936, -2.82055398267;75300029;47.9194192936, -2.82055398267;SOCOMETA
Ammoniac (NH3);23700;47.9885416609, -2.83201931007;75300036;47.9885416609, -2.83201931007;SOCIETE ANONYME FONDERIE ET MECANIQUE (SAFEM)
Ammoniac (NH3);51000;48.0567762587, -3.41394764032;75300085;48.0567762587, -3.41394764032;INDUSTRIE PAPETIERE CHARENTAISE (IPC)
Ammoniac (NH3);192300;47.9834661517, -2.03298522765;75350005;47.9834661517, -2.03298522765;EARL BAUDOUIN
Ammoniac (NH3);34500;47.9672775414, -1.21285307491;75350006;47.9672775414, -1.21285307491;Saint Jean Industries Poitou
Ammoniac (NH3);52000;48.6047553787, -1.72163176008;75350007;48.6047553787, -1.72163176008;FERTI 16
Ammoniac (NH3);104000;48.1777319751, -2.17244341568;75350020;48.1777319751, -2.17244341568;GDE LA COURNEUVE
Ammoniac (NH3);10400;48.5590128495, 3.2927220578;75400001;48.5590128495, 3.2927220578;DECAP Ile de France
Ammoniac (NH3);15600;48.6276975901, 2.09700720441;75400009;48.6276975901, 2.09700720441;Guy Dauphin Environnement
Ammoniac (NH3);31600;49.1262942675, 1.89016276606;75400011;49.1262942675, 1.89016276606;SOFIVO SAS
Ammoniac (NH3);13600;49.165731504, 2.2474394951;75400012;49.165731504, 2.2474394951;Mann+Hummel France
Ammoniac (NH3);871400;49.3165964281, 1.77393756468;75400013;49.3165964281, 1.77393756468;SITA RECYCLING POLYMERS ̩ts de Vernie
Ammoniac (NH3);91900;49.6546507813, 2.51269908823;75400015;49.6546507813, 2.51269908823;GAM/STAT
Ammoniac (NH3);141100;49.6546507813, 2.51269908823;75400016;49.6546507813, 2.51269908823;503i̬me RT
Ammoniac (NH3);21200;50.0221549425, 3.98152961664;75400018;50.0221549425, 3.98152961664;MBDA France (Site de Bourges-A̩roport)
Ammoniac (NH3);11900;49.2719201771, 3.35168777108;75400020;49.2719201771, 3.35168777108;UNITED BISCUITS INDUSTRIES (DELACRE)
Ammoniac (NH3);13700;49.3909297803, 3.62575798257;75400021;49.3909297803, 3.62575798257;Climespace centrale Auber
Ammoniac (NH3);13300;49.9326422425, 3.62135959339;75400022;49.9326422425, 3.62135959339;SETS
Ammoniac (NH3);19700;49.6898827225, 3.43424611881;75400027;49.6898827225, 3.43424611881;UIOM de Saint Benǫt la For̻t
Ammoniac (NH3);10900;49.758333275, 3.68248007985;75400029;49.758333275, 3.68248007985;TUPPERWARE
Ammoniac (NH3);39100;49.8890156162, 3.24397565569;75400032;49.8890156162, 3.24397565569;BABY
Ammoniac (NH3);13000;49.7819499629, 3.89874135155;75400035;49.7819499629, 3.89874135155;DESMARQUOY (INDUSTRIELLE SNC)
Ammoniac (NH3);57500;49.8175420564, 3.60493459668;75400037;49.8175420564, 3.60493459668;NORMACADRE
Ammoniac (NH3);464500;;75400056;;TERNOIS FONDERIE
Ammoniac (NH3);113500;48.4233139617, -3.00130336459;75400057;48.4233139617, -3.00130336459;ORVADE
Ammoniac (NH3);32900;48.1421548056, -2.54355236927;75400058;48.1421548056, -2.54355236927;ACIAL - ZI de Vau de Chaume
Ammoniac (NH3);121100;48.2893307063, -2.15354716988;75400062;48.2893307063, -2.15354716988;H.B. FULLER ADHESIVES FRANCE Blois
Ammoniac (NH3);12100;48.4021229832, -2.57459007377;75400063;48.4021229832, -2.57459007377;KEY PLASTICS
Ammoniac (NH3);10300;48.2409964586, -2.8848741842;75400064;48.2409964586, -2.8848741842;COMILOG France
Ammoniac (NH3);54300;48.2797569645, -2.70182975957;75400070;48.2797569645, -2.70182975957;SETRAD - Saint Palais
Ammoniac (NH3);72500;48.5410370343, -2.43365235653;75400071;48.5410370343, -2.43365235653;FRANCOS
Ammoniac (NH3);99300;48.284290992, -2.41591302615;75400076;48.284290992, -2.41591302615;LA CASSE
Ammoniac (NH3);99600;48.4296552417, -2.5406338422;75400080;48.4296552417, -2.5406338422;DELPHI CONNECTION SYSTEMS
Ammoniac (NH3);46800;48.2016063828, -2.98662775118;75400086;48.2016063828, -2.98662775118;VALORYELE (SCOREL)
Ammoniac (NH3);36300;48.4021229832, -2.57459007377;75400087;48.4021229832, -2.57459007377;COVERIGHT SURFACES FRANCE
Ammoniac (NH3);86900;48.240846519, -3.12384718726;75400093;48.240846519, -3.12384718726;PRATENOU (SCEA de)
Ammoniac (NH3);59800;48.5144858647, -2.33609252453;75400096;48.5144858647, -2.33609252453;GUILLOT INDUSTRIE
Ammoniac (NH3);10200;48.2230348395, -3.39546023136;75400103;48.2230348395, -3.39546023136;3M France
Ammoniac (NH3);74700;48.3175299966, -3.06073300551;75400104;48.3175299966, -3.06073300551;PIGEON CHAUX VAIGES
Ammoniac (NH3);143900;48.6043651879, -3.02018571116;75400105;48.6043651879, -3.02018571116;GABACHIM DECO
Ammoniac (NH3);98300;47.5405067329, -2.32378079353;75500001;47.5405067329, -2.32378079353;METAL COLOR
Ammoniac (NH3);10000;47.6611862138, -2.45259662562;75500004;47.6611862138, -2.45259662562;Unit̩ op̩rationnelle maintenance TI SPDC
Ammoniac (NH3);20400;47.7117806601, -2.51458073218;75500005;47.7117806601, -2.51458073218;TARVEL Biomasse - site de DECINES
Ammoniac (NH3);11500;47.7789839192, -2.69320841077;75500010;47.7789839192, -2.69320841077;Bioprox
Ammoniac (NH3);11000;47.9048194747, -2.12182639962;75500013;47.9048194747, -2.12182639962;Elevage Karl Techer
Ammoniac (NH3);89200;47.8171910353, -2.28079376577;75500017;47.8171910353, -2.28079376577;ISOCHEM
Ammoniac (NH3);10200;47.6611862138, -2.45259662562;75500018;47.6611862138, -2.45259662562;BUSSIERE
Ammoniac (NH3);11500;47.8453156794, -2.72228185396;75500020;47.8453156794, -2.72228185396;18200
Ammoniac (NH3);71200;47.9101641505, -2.72313773463;75500024;47.9101641505, -2.72313773463;Air France Industries
Ammoniac (NH3);61600;48.0020117637, -2.58243030583;75500036;48.0020117637, -2.58243030583;MELPOMEN
Ammoniac (NH3);115600;48.7151550736, 0.709140871191;75500058;48.7151550736, 0.709140871191;SOCIETE NOUVELLE GRANDJEAN
Ammoniac (NH3);45600;47.861306842, -2.88736144781;75560005;47.861306842, -2.88736144781;St̩ Prototypes Circuits Imprim̩s SA
Ammoniac (NH3);13900;47.6309965935, -2.28591652681;75560012;47.6309965935, -2.28591652681;GERSON PIERROT GOURMAND
Ammoniac (NH3);31800;47.8165671095, -2.8130075938;75560013;47.8165671095, -2.8130075938;SEM des abattoirs de la Valeynie
Ammoniac (NH3);33900;47.8722269939, -2.20828237275;75560026;47.8722269939, -2.20828237275;HEINEKEN ENTREPRISE SITE FISCHER
Ammoniac (NH3);31400;47.9574785946, -2.97305444084;75560074;47.9574785946, -2.97305444084;SCEA ANDRIEU
Ammoniac (NH3);44700;48.0020117637, -2.58243030583;75560081;48.0020117637, -2.58243030583;LABO-SERVICES
Ammoniac (NH3);50500;47.9068494335, -2.9801853207;75560082;47.9068494335, -2.9801853207;SARL DOMAINE DES GENETS
Ammoniac (NH3);40500;47.7117806601, -2.51458073218;75560090;47.7117806601, -2.51458073218;MEUBLES JP DELMAS
Ammoniac (NH3);50000;48.1408186239, -3.60730142895;75560094;48.1408186239, -3.60730142895;EARL DE L'OUST
Ammoniac (NH3);97800;48.0687689284, -2.75151528814;75560096;48.0687689284, -2.75151528814;SURPLUS AUTO 81
Ammoniac (NH3);63600;47.87811454, -2.59549258986;75560102;47.87811454, -2.59549258986;Monsieur Jonchier Bernard
Ammoniac (NH3);10400;48.0020117637, -2.58243030583;75560109;48.0020117637, -2.58243030583;LITTORAL ENROBES (SARL)
Ammoniac (NH3);11800;47.6611862138, -2.45259662562;75560116;47.6611862138, -2.45259662562;SARL PECHARD
Ammoniac (NH3);72200;47.9048194747, -2.12182639962;75560126;47.9048194747, -2.12182639962;HACER TRAITEMENTS THERMIQUES - STTS
Ammoniac (NH3);70900;48.1392566024, -2.46117813385;75560138;48.1392566024, -2.46117813385;SA BALLIS
Ammoniac (NH3);75000;47.8791787746, -2.77241358892;75560139;47.8791787746, -2.77241358892;SEVIA
Ammoniac (NH3);39000;47.8448171771, -3.26521394492;75560151;47.8448171771, -3.26521394492;COSMOPAR
Ammoniac (NH3);54300;48.0353504374, -3.27138279024;75560168;48.0353504374, -3.27138279024;ACK Plastiques
Ammoniac (NH3);46800;48.0901359699, -3.56170057688;75560183;48.0901359699, -3.56170057688;DECOSTER CAULLIEZ
Ammoniac (NH3);21800;47.9261485472, -3.04567314316;75560228;47.9261485472, -3.04567314316;METALINOX
Ammoniac (NH3);92700;47.8640356506, -2.31869257036;75560286;47.8640356506, -2.31869257036;UMICORE Building Products France
Ammoniac (NH3);34500;48.0478997339, -3.64371274235;75560288;48.0478997339, -3.64371274235;MOLINS CREAUTO SAS
Ammoniac (NH3);34600;48.1408186239, -3.60730142895;75560290;48.1408186239, -3.60730142895;Galloo France Frenlinghien
Ammoniac (NH3);59600;47.8381514679, -2.63978588385;75560298;47.8381514679, -2.63978588385;DEMa Toulon (Le Lazaret)
Ammoniac (NH3);11000;47.8453156794, -2.72228185396;75560316;47.8453156794, -2.72228185396;AUTO CASSE CHANEL
Ammoniac (NH3);14400;48.1047941388, -3.49335201339;75561011;48.1047941388, -3.49335201339;VALPLUS
Ammoniac (NH3);96000;47.9568073828, -2.43686229213;75561012;47.9568073828, -2.43686229213;KNORR-BREMSE FRANCE SA
Ammoniac (NH3);25600;47.6775625235, -2.29714071685;75562018;47.6775625235, -2.29714071685;LEGRAND NORMANDIE
Ammoniac (NH3);45900;48.0834097423, -2.28417256412;75562023;48.0834097423, -2.28417256412;SCEA COUE
Ammoniac (NH3);25600;47.8171910353, -2.28079376577;75562030;47.8171910353, -2.28079376577;SOCCRAM - chaufferie ZUP des Sablons
Ammoniac (NH3);25000;48.9066716309, 3.18178343082;75600001;48.9066716309, 3.18178343082;NWL FRANCE PRODUCTION
Ammoniac (NH3);16400;48.6276975901, 2.09700720441;75600004;48.6276975901, 2.09700720441;FERTIVAL (Lanjouan)
Ammoniac (NH3);48800;47.8245422409, -1.84272237076;75600021;47.8245422409, -1.84272237076;Kaolins de Bretagne Site de Berrien
Ammoniac (NH3);30000;48.2712307376, -1.85439544076;75600022;48.2712307376, -1.85439544076;
Ammoniac (NH3);160600;48.2000960506, -2.04707315795;75600031;48.2000960506, -2.04707315795;SANDEN MANUFACTURING EUROPE
Ammoniac (NH3);93600;48.4627116649, -1.44307448271;75600043;48.4627116649, -1.44307448271;McBRIDE SAS
Ammoniac (NH3);187900;47.8538426303, -1.22429542283;75600049;47.8538426303, -1.22429542283;SIPR DEFENSE
Ammoniac (NH3);152900;48.131371956, -2.22143658187;75600051;48.131371956, -2.22143658187;SRB
Ammoniac (NH3);145000;48.3131172489, -1.89790479561;75600052;48.3131172489, -1.89790479561;CLERMONT DEMOLITION AUTO
Ammoniac (NH3);172600;48.0656356731, -1.97993698972;75600053;48.0656356731, -1.97993698972;SARL AVICOLE DU SOUS BOIS
Ammoniac (NH3);27800;48.2000960506, -2.04707315795;75600057;48.2000960506, -2.04707315795;Carri̬re de Rouvres-en-Plaine
Ammoniac (NH3);108500;48.1764857539, -1.30352557966;75600059;48.1764857539, -1.30352557966;Usine de Sens
Ammoniac (NH3);97500;48.5737112886, -3.60939530926;75600063;48.5737112886, -3.60939530926;GAEC DE KERHORONG
Ammoniac (NH3);123900;48.0804261896, -4.41449877681;75600066;48.0804261896, -4.41449877681;Franceole Dijon SAS
Ammoniac (NH3);10400;48.2837871435, -4.10679951196;75600067;48.2837871435, -4.10679951196;TOLIX Steel Design
Ammoniac (NH3);23800;48.2837871435, -4.10679951196;75600068;48.2837871435, -4.10679951196;ENTREMONT ALLIANCE
Ammoniac (NH3);80000;47.9062051678, -3.83573951164;75600069;47.9062051678, -3.83573951164;SARL AVEL VOR
Ammoniac (NH3);72800;48.0240908411, -3.82505626191;75600072;48.0240908411, -3.82505626191;EARL DU TUMULUS
Ammoniac (NH3);82600;48.1905629614, -4.06186828615;75600075;48.1905629614, -4.06186828615;BOURGOGNE RECYCLAGE
Ammoniac (NH3);24000;48.2483633218, -4.49020183291;75600076;48.2483633218, -4.49020183291;SIMONIN
Ammoniac (NH3);163400;48.1701462061, -3.97166325275;75600084;48.1701462061, -3.97166325275;CPCU - CENTRALE D'IVRY
Ammoniac (NH3);204000;48.1701462061, -3.97166325275;75600085;48.1701462061, -3.97166325275;ROENFANZ-MARTZOLFF
Ammoniac (NH3);134800;48.301914035, -3.89511935616;75600086;48.301914035, -3.89511935616;STEELCASE Marlenheim
Ammoniac (NH3);184000;48.2551201909, -3.89019970475;75600089;48.2551201909, -3.89019970475;KJ QUINN SAS
Ammoniac (NH3);21400;48.1919251651, -3.89754805935;75600091;48.1919251651, -3.89754805935;CINRAM OPTICAL DISCS
Ammoniac (NH3);196800;48.1816178391, -4.02730923192;75600093;48.1816178391, -4.02730923192;LOR COMPOST (site d'Avricourt)
