VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piège à iode, charbon actif ;TFA;TFA;15,83995;<;2180000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piles, batteries ;TFA;TFA;10,65;<;106000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-2-05;37,01784;<;1,78E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-01;11,4036;<;3,56E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-7-01;5,853562;<;1,25E+12;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines actives ;FMA-VC;F3-2-03;144,75747;<;1,63E+13;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG ;FMA-VC;F3-7-01;1,39711;<;1,51E+12;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG. ;TFA;TFA;26,3817;<;6,05E+12;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Silice, sable, corindon, grenaille ;TFA;TFA;0,77117;<;2300000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Solutions de lessivage ;FMA-VC;F3-7-01;0;<;3000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Sondes RIC ;FMA-VC;F3-2-05;0,1198;<;8,77E+13;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tiges de commande ;FMA-VC;F3-2-05;15,6938;<;8040000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tubes guides de grappe ;FMA-VC;F3-2-15;29,5659;<;3,00E+13;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tubes guides de grappe ;FMA-VC;F3-7-02;7,29495;<;2,30E+13;
FREYMING-MERLEBACH;57;57240;CENTRE HOSPITALIER ROBERT PAX - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;111In, 67Ga, 131I, 123I, 99mTc, 202Tl
METZ;57;57463;CENTRE HOSPITALIER REGIONAL DE METZ-THIONVILLE - HOPITAL DE MERCY - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,3;;-;111In, 131I, 123I, 99mTc, 18F
METZ;57;57463;COTTEL-RESEAUX - AGENCE DE METZ;;;FPA: paratonnerre à l'américium (0,025m3);MA-VL;DIV2;0,0001;;28000000;241Am
THIONVILLE;57;57672;CENTRE HOSPITALIER REGIONAL DE METZ-THIONVILLE - HOPITAL DE BEL AIR - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,391;;-;201Tl, 111In, 131I, 123I, 99mTc
NEVERS;58;58194;CENTRE HOSPITALIER PIERRE BEREGOVOY - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,9;;-;201Tl, 111In, 131I, 123I, 99mTc, 18F
NEVERS;58;58194;CENTRE HOSPITALIER PIERRE BEREGOVOY - MEDECINE NUCLEAIRE;;;SLV: flacons de scintillation en verre (0,0005m3);FMA-VC;F3-7-01;0,0000315;;580000;154Eu
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Carters et éléments usagés de moteur MARBORE(2,03 m3 - 1 t - 102 unité);FA-VL;DIV9;2,03;<;9150000;"3H;14C"
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Carters usagés de moteur ATAR de Mirage III(147 m3 - 1 t - 393 unite);FA-VL;DIV9;147;<;2600000000;
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Déchets d'usinage sous forme de copeaux et de poussière(2,36 m3 - 1 t - 5 unite);FA-VL;DIV9;2,36;<;60000000;
VARENNES-VAUZELLES;58;58303;DGA - DAMA;déchets divers FA-VL radifères pour les instruments de bord contenant  du radium 226;;instruments de bord contenant du RA 226(0,2 m3 - 1 t - 1 fut);FA-VL;DIV6;0,2;<;860000;
VARENNES-VAUZELLES;58;58303;DGA - DAMA;déchets divers FMA-VC tritiés pour les instruments de bord contenant du tritium et du radium;;instruments de bord contenant du tritium et du RA 226(0,1 m3 - 1 t - 1 Fut);FMA-VC;DIV4;0,1;<;48100000000;
VILLENEUVE-D'ASCQ;59;59009;CLINIQUE RADIOLOGIQUE DU PARC HPVA IMANORD - SERVICE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,5;;-;201Tl, 111In, 67Ga, 131I, 123I, 99mTc
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,03;;-;125I
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DIV9-06 (0,05m3);FA-VL;DIV9;0,05;;1000000;226Ra, 235U, 238U
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;380000;U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;2940000;3H
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;LS-LH : Solvants et Huiles Liquides (0,02m3);FMA-VC;F3-7-01;0;;260000;U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SI: solides incinérables (0,08m3);FMA-VC;F3-7-01;0,00672;;1950000;3H
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;282000;Th
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;SI: solides incinérables (0,36m3);FMA-VC;F3-7-01;0,03024;;596000;U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SL: flacons de scintillation en plastique (0,02m3);FMA-VC;F3-7-01;0,00126;;6420000;3H
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SO: solides organiques (0,005m3);FMA-VC;F3-7-01;0,00042;;2000000;3H
DOUAI;59;59178;INDELEC - INDELEC NORD;;;FPA: paratonnerre à l'américium (0,15m3);MA-VL;DIV2;0,0006;;168000000;241Am
DOUAI;59;59178;INDELEC - INDELEC NORD;;;FPR: paratonnerre au radium (0,275m3);MA-VL;DIV2;0,0033;;288500000;226Ra
DUNKERQUE;59;59183;CENTRE DE MEDECINE NUCLEAIRE / NUCLERIDIS - ACTIVITES MEDICALES;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,6;;-;201Tl, 111In, 67Ga, 123I, 99mTc
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons absorbants (AIC, Pyrex, Inox)(113 étuis);MA-VL;F2-2-03;89,948;<;6,18E+16;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons sources(6 étuis);AUTRES;S01;-;<;1,59E+14;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Doigts de gants RIC(40 étuis);MA-VL;F2-2-03;2,04;<;9,03E+15;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes (autres que sources)(134 unités);MA-VL;F2-2-03;15,276;<;1,03E+16;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes bouchons en étuis(54 Etui);MA-VL;F2-2-03;1,35;<;7,36E+15;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes sources unités;AUTRES;S01;-;;;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Pièces métalliques diverses(7 étuis);MA-VL;F2-2-03;0,322;<;1,42E+15;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Squelettes d'assemblage combustible(6 unités);MA-VL;F2-2-03;0,348;<;1,53E+15;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Têtes de grappes (toutes)(59 étuis);MA-VL;F2-2-03;3,894;<;6,72E+15;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3(1 BB1.5);TFA;TFA;1;<;2040000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3(136 BB1.5);TFA;TFA;204;<;49600000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 1 m3(5 CM1M3);FMA-VC;F3-7-02;1,52;<;7750000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 2 m3(2 CM2M3);FMA-VC;F3-7-02;0,768;<;352300000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 4 m3(1 CM4M3);FMA-VC;F3-7-02;0,692;<;201700000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 5 m3(1 CM5M3);FMA-VC;F3-2-15;4,06;<;1020000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 8 m3(2 CM8M3);FMA-VC;F3-7-02;2,31;<;96800000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 1,33 m3(30 CA1);TFA;TFA;39,9;<;27000000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 2,66 m3(23 CA2);TFA;TFA;61,18;<;17000000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Conteneur 20 ' type A(4 CONT20);FMA-VC;F3-7-02;10;<;77340000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Conteneur réutilisable 2 m3(11 CRR2);TFA;TFA;5,5;<;2430000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 1,2 m3(4 C4);FMA-VC;F3-2-05;4,92;<;2,63E+11;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(2 C1);FMA-VC;F3-2-03;4;<;5,71E+11;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(20 C1);FMA-VC;F3-2-02;40;<;98750000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(46 C1);FMA-VC;F3-2-05;92;<;3,79E+13;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(101 F1);TFA;TFA;21,21;<;260000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(112 F1);TFA;TFA;23,52;<;359600000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(163 F1);FMA-VC;F3-01;22,005;<;3560000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts plastiques de 200 litres(627 F6);FMA-VC;F3-7-01;9,405;<;7200000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante ;TFA;TFA;493,03;<;2890000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante (TFA) ;TFA;TFA;0;;;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues de décantation ;FMA-VC;F3-2-02;259,0404;<;9670000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues séchées ;TFA;TFA;16,824;<;54470000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Chambres RPN ;FMA-VC;F3-2-05;0,599;<;5000000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Concentrats ;FMA-VC;F3-2-02;23,23;<;55200000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Déchets électriques et électroniques ;TFA;TFA;3,752;<;24700000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres de ventilation ;TFA;TFA;1,7696;<;814000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-2-05;38,3667;<;3,16E+12;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-01;3,66548;<;3,16E+12;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Gravats ;TFA;TFA;28,2528;<;79620000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Huiles ;FMA-VC;F3-7-01;0;<;19800000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Liquides organiques ;FMA-VC;F3-7-01;0;<;1200000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;TFA;TFA;23,36256;<;6670000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-2-05;24,29544;<;1120000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-7-02;11,468775;<;14460000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux ;FMA-VC;F3-2-15;4,42757;<;76330000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux ;TFA;TFA;57,52128;<;686000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Pièges à iode, charbon actif ;TFA;TFA;5,17032;<;12590000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piles, batteries ;TFA;TFA;30,658;<;89000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-2-05;13,09044;<;1,16E+11;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-01;4,03065;<;2,33E+11;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-7-01;2,069496;<;8,16E+11;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines actives ;FMA-VC;F3-2-03;43,18366;<;4,86E+12;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG ;FMA-VC;F3-7-01;0,736164;<;281300000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG ;TFA;TFA;13,8996;<;1100000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Silice, sable, corindon, grenaille ;TFA;TFA;38,36621;<;183000000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Solutions de lessivage ;FMA-VC;F3-7-01;0;<;28070;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Solvants ;FMA-VC;F3-7-01;0;<;175600000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Sondes RIC ;FMA-VC;F3-2-05;0;;;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Terre ;TFA;TFA;4,266;<;12800000;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tubes fluorescents ;TFA;TFA;0,32175;<;225000;
LILLE;59;59350;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE - HÔPITAL CLAUDE HURIEZ - SERVICE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;8;;-;111In, 67Ga, 131I, 123I, 99mTc, 18F
LILLE;59;59350;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE - HÔPITAL ROGER SALENGRO - MEDECINE NUCLEAIRE - IMAGERIE FONCTIONNELLE;;;DGD - Déchets gérés en décroissance;VTC;DGD;100;;-;90Y, 111In, 131I, 99mTc, 18F, 51Cr
LILLE;59;59350;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE - LABORATOIRE RADIO IMMUNO ANALYSE CBP;;;DGD - Déchets gérés en décroissance;VTC;DGD;24,5;;-;125I
LILLE;59;59350;CENTRE OSCAR LAMBRET - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;25;;-;186Re, 131I, 153Sm, 123I, 99mTc, 51Cr
LILLE;59;59350;CNRS - INSTITUT DE BIOLOGIE DE LILLE - CNRS-UMS3702;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,08;;-;33P, 32P, 35S
LILLE;59;59350;FACULTE DE MEDECINE - POLE RECHERCHE - UMR1011 - RECEPTEURS NUCLEAIRES, MALADIES CARDIOVASCULAIRES ET DIABETE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,2;;-;32P, 35S
LILLE;59;59350;GIE HUMANITEP - HUMANITEP LILLE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,1;;-;18F
LILLE;59;59350;INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE SUR LE CANCER - INSERM - UMR-S1172  JPARC;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,18;;-;32P
LILLE;59;59350;POLYCLINIQUE DU BOIS - GIE NORD-TEP - SERVICE DE TEP-TDM;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,11;;-;18F
LILLE;59;59350;POLYCLINIQUE DU BOIS - SCM HERMEUGOZ - SERVICE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,25;;-;201Tl, 111In, 67Ga, 99Tc, 131I, 123I
LILLE;59;59350;SCP DOCTEURS BLANC - PIERRE DERUYTER - HUGENTOBLER - LECOUFFE - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;5,2;;-;201Tl, 111In, 67Ga, 131I, 123I, 99mTc
LILLE;59;59350;UNIVERSITE DE LILLE 2 - MicroTEP;;;DGD - Déchets gérés en décroissance;VTC;DGD;3;;-;18F
LILLE;59;59350;UNIVERSITE DE LILLE 2 - PLATEFORME DE BINDING;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,06;;-;35S
LILLE;59;59350;FACULTE DE MEDECINE - POLE RECHERCHE - UMR1011 - RECEPTEURS NUCLEAIRES, MALADIES CARDIOVASCULAIRES ET DIABETE;;;LA: liquides aqueux (0,0025m3);FMA-VC;F3-7-01;0;;27600000;14C, 3H
LILLE;59;59350;INSTITUT PASTEUR DE LILLE - INSERM - U1011 (EX 545) (RECEPTEURS NUCLEAIRES, LIPOPROTEINES ET ATHEROSCLEROSE) RUE PR. CALMETTE;;;LA: liquides aqueux (0,015m3);FMA-VC;F3-7-01;0;;22700000;14C, 3H
LILLE;59;59350;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE - LABORATOIRE RADIO IMMUNO ANALYSE CBP;;;LA: liquides aqueux (0,025m3);FMA-VC;F3-7-01;0;;168000000;3H
LILLE;59;59350;CNRS - INSTITUT DE BIOLOGIE DE LILLE - CNRS-UMS3702;;;LA: liquides aqueux (0,06m3);FMA-VC;F3-7-01;0;;2,78E+08;14C, 3H
LILLE;59;59350;UNIVERSITE DE LILLE 2 - PLATEFORME DE BINDING;;;LA: liquides aqueux (0,185m3);FMA-VC;F3-7-01;0;;178430000;3H
LILLE;59;59350;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE - LABORATOIRE RADIO IMMUNO ANALYSE CBP;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;168000000;3H
LILLE;59;59350;CNRS - INSTITUT DE BIOLOGIE DE LILLE - CNRS-UMS3702;;;SI: solides incinérables (0,12m3);FMA-VC;F3-7-01;0,01008;;3000000;3H
