NOM_POLLUANT;QUANTITE;COORDONNEE;IDENTIFIANT;COORDONNEE;NOM_DEPARTEMENT
Cadmium et ses composés (Cd);4,003;47.253177165, 6.79327560473;059.00388;47.253177165, 6.79327560473;EURE
Demande biologique en oxygène (DBO5);370800;47.451153229, 6.80507595294;059.00400;47.451153229, 6.80507595294;EURE
Nickel et ses composés (Ni);20;47.0570018378, 6.60200000338;059.00470;47.0570018378, 6.60200000338;EURE
Di(2-éthylhexyle)phtalate (DEHP);211,017;47.1050833637, 6.1347980993;059.00499;47.1050833637, 6.1347980993;VAL-D'OISE
Cadmium et ses composés (Cd);1,3;47.0806018389, 5.49161000374;059.00827;47.0806018389, 5.49161000374;YVELINES
Fluor et ses composés (F);61;46.4281644331, 5.72615777359;059.00903;46.4281644331, 5.72615777359;YVELINES
Cyanures (CN total);83,8;46.3832074675, 5.827178375;059.01000;46.3832074675, 5.827178375;YVELINES
Nickel et ses composés (Ni);106,3;46.9224255699, 5.75099857841;059.01039;46.9224255699, 5.75099857841;YVELINES
Zinc et ses composés (Zn);400;47.4505844707, 5.59082685834;059.01067;47.4505844707, 5.59082685834;VAL-D'OISE
Chlore;142460,2;47.6224789403, 6.45338970393;059.01072;47.6224789403, 6.45338970393;YVELINES
Zinc et ses composés (Zn);35762,2;47.736582524, 6.06412267875;059.01113;47.736582524, 6.06412267875;VAL-D'OISE
Fluor et ses composés (F);44,7;47.7486018752, 6.73176000337;059.01236;47.7486018752, 6.73176000337;OISE
Cadmium et ses composés (Cd);597,72;47.4890670109, 6.92669455415;059.01333;47.4890670109, 6.92669455415;CHER
Cobalt et ses composés (Co);515,15;47.6466018698, 6.84217000333;059.01347;47.6466018698, 6.84217000333;PUY-DE-DOME
Fluor et ses composés (F);10;47.514648603, 7.00083989027;059.01397;47.514648603, 7.00083989027;ALPES-DE-HAUTE-PROVENCE
Zinc et ses composés (Zn);481;47.5358136102, 6.97711088367;059.01430;47.5358136102, 6.97711088367;COTES-D'ARMOR
Trichloroéthylène (TRI);14333,935;47.5457018644, 6.9316100033;059.01447;47.5457018644, 6.9316100033;DOUBS
Sulfure de carbone;1522980;47.3169536856, 6.81252715962;059.02583;47.3169536856, 6.81252715962;CHER
Zinc et ses composés (Zn);1316;45.2409157581, 1.73480507579;060.00292;45.2409157581, 1.73480507579;VOSGES
Demande chimique en oxygène (DCO);37054857,2;45.8721060723, 0.814258958532;060.00314;45.8721060723, 0.814258958532;DROME
Cuivre et ses composés (Cu);57;45.4053669907, 1.39031602727;060.00324;45.4053669907, 1.39031602727;ALPES-DE-HAUTE-PROVENCE
Manganèse et ses composés (Mn);1760;45.4999999973, 1.31667000105;060.00344;45.4999999973, 1.31667000105;AUDE
Fluor et ses composés (F);11300;46.3268578113, 1.24494041129;060.00347;46.3268578113, 1.24494041129;VOSGES
Nickel et ses composés (Ni);91,1;45.8027122283, 1.27332699338;060.00356;45.8027122283, 1.27332699338;ARIEGE
Acide cyanhydrique (HCN);7,5;45.1403786004, 1.36341774183;060.00360;45.1403786004, 1.36341774183;TARN
Chlore;15000;45.8351282449, 1.49010394407;060.00384;45.8351282449, 1.49010394407;MEURTHE-ET-MOSELLE
Manganèse et ses composés (Mn);1282377,119;46.0823854448, 2.12039486321;060.00521;46.0823854448, 2.12039486321;DOUBS
Manganèse et ses composés (Mn);29500;46.1231192081, 1.37244495335;060.02150;46.1231192081, 1.37244495335;AUDE
Fluorures (F total);51007;46.0969106669, 1.3885697753;060.02154;46.0969106669, 1.3885697753;DORDOGNE
Fluorures (F total);10498;46.0969106669, 1.3885697753;060.02155;46.0969106669, 1.3885697753;ARIEGE
Arsenic et ses composés (As);326;;060.02178;;HAUTES-PYRENEES
Manganèse et ses composés (Mn);1910;45.1385157212, 1.48126440209;060.02984;45.1385157212, 1.48126440209;ARIEGE
Acide fluorhydrique (flurorure d'hydrogène);46,433;45.8339561598, 5.09913900724;061.01988;45.8339561598, 5.09913900724;SEINE-MARITIME
Acide cyanhydrique (HCN);0,0035;46.1103602153, 5.82776664722;061.02004;46.1103602153, 5.82776664722;HAUTE-CORSE
Fluor et ses composés (F);1,3;45.7610533682, 5.68655705712;061.02010;45.7610533682, 5.68655705712;PAS-DE-CALAIS
Phosphore total (P);13120;46.2255390431, 5.22777724586;061.02033;46.2255390431, 5.22777724586;MANCHE
Zinc et ses composés (Zn);30883,4;45.8507071106, 5.07679337558;061.02080;45.8507071106, 5.07679337558;LOT
Nickel et ses composés (Ni);99;46.2526912345, 4.89788779804;061.02125;46.2526912345, 4.89788779804;PUY-DE-DOME
Azote total (N);10252800;46.2353440316, 5.04758879447;061.02142;46.2353440316, 5.04758879447;GERS
Fluor et ses composés (F);0,5;45.9388926765, 4.77989490327;061.02211;45.9388926765, 4.77989490327;SOMME
Nickel et ses composés (Ni);436,3;46.0955017834, 5.1284000038;061.02252;46.0955017834, 5.1284000038;ARDECHE
Zinc et ses composés (Zn);2656,59;45.8446514212, 5.29676546011;061.02256;45.8446514212, 5.29676546011;ARIEGE
Zinc et ses composés (Zn);4192110,277;45.8389333293, 5.27445833097;061.02272;45.8389333293, 5.27445833097;JURA
Phosphore total (P);24820;46.1320657838, 5.16457148206;061.02276;46.1320657838, 5.16457148206;VENDEE
Carbone organique total (COT);1029000;44.9104986945, 4.42753014438;061.02339;44.9104986945, 4.42753014438;HAUTE-VIENNE
Fluor et ses composés (F);9,98;44.937350369, 4.36947642741;061.02422;44.937350369, 4.36947642741;GIRONDE
Nonylphénols;258,5;45.0731407189, 4.82749440325;061.02445;45.0731407189, 4.82749440325;LOIRE-ATLANTIQUE
Cuivre et ses composés (Cu);302096,7;44.7993260667, 4.78090322264;061.02463;44.7993260667, 4.78090322264;MAINE-ET-LOIRE
Chrome hexavalent et ses composés;132;45.0372253588, 5.05562961353;061.02502;45.0372253588, 5.05562961353;INDRE-ET-LOIRE
Fluor et ses composés (F);50;44.9567516582, 4.89021200958;061.02523;44.9567516582, 4.89021200958;COTE-D'OR
Nickel et ses composés (Ni);314,8;44.9530631195, 4.89091647064;061.02526;44.9530631195, 4.89091647064;NORD
Demande biologique en oxygène (DBO5);8416777,59;45.2161692397, 4.8105035524;061.02585;45.2161692397, 4.8105035524;CALVADOS
Acide cyanhydrique (HCN);0,13;44.8923619913, 4.88906470788;061.02766;44.8923619913, 4.88906470788;LOT
Nickel et ses composés (Ni);253,1;44.9199232005, 4.91917669201;061.02781;44.9199232005, 4.91917669201;FINISTERE
Acide cyanhydrique (HCN);1054,5;45.4339564202, 5.9770366144;061.02805;45.4339564202, 5.9770366144;LOZERE
Fluor et ses composés (F);91;45.5676176384, 5.375861751;061.02837;45.5676176384, 5.375861751;COTES-D'ARMOR
Zinc et ses composés (Zn);4064,789;45.5776183738, 4.79714949766;061.02859;45.5776183738, 4.79714949766;COTES-D'ARMOR
Chlore;1100,002;45.1997857805, 5.82662920236;061.02894;45.1997857805, 5.82662920236;AIN
Carbone organique total (COT);1913200;45.1999889411, 5.83673997128;061.02900;45.1999889411, 5.83673997128;LOIRET
Demande chimique en oxygène (DCO);237300;45.4332903295, 5.75231879265;061.02920;45.4332903295, 5.75231879265;ISERE
Azote total (N);56830;45.3442211326, 5.9773844087;061.02943;45.3442211326, 5.9773844087;NORD
Acide cyanhydrique (HCN);208,834;45.1887079641, 5.70939038484;061.02963;45.1887079641, 5.70939038484;INDRE-ET-LOIRE
Acide cyanhydrique (HCN);95;45.1854106599, 5.73141376995;061.02972;45.1854106599, 5.73141376995;MORBIHAN
Acide fluorhydrique (flurorure d'hydrogène);791,60025;45.3422997107, 5.19636685864;061.03001;45.3422997107, 5.19636685864;HAUTE-CORSE
Nickel et ses composés (Ni);25,79;45.753476759, 5.18163192588;061.03045;45.753476759, 5.18163192588;LOIRE
Trichlorobenzènes (TCB);12984544;45.1227377984, 5.70749924958;061.03051;45.1227377984, 5.70749924958;FINISTERE
Antimoine et ses composés (Sb);46;45.5306850623, 4.91200769363;061.03061;45.5306850623, 4.91200769363;ALPES-MARITIMES
Demande chimique en oxygène (DCO);1461500;45.3439004979, 5.50031856678;061.03075;45.3439004979, 5.50031856678;PAS-DE-CALAIS
Chrome et ses composés (Cr);1720150;45.4362561015, 4.76413149141;061.03098;45.4362561015, 4.76413149141;ALPES-DE-HAUTE-PROVENCE
Nickel et ses composés (Ni);75,12;45.1664899559, 5.76464925983;061.03146;45.1664899559, 5.76464925983;VOSGES
Cuivre et ses composés (Cu);8212400;45.3284112176, 5.26012318778;061.03174;45.3284112176, 5.26012318778;ARIEGE
Cuivre et ses composés (Cu);7358255,43;45.3441783265, 4.8174557039;061.03190;45.3441783265, 4.8174557039;CALVADOS
Phosphore total (P);5976901,68;45.5294324727, 4.87705183444;061.03244;45.5294324727, 4.87705183444;HAUT-RHIN
Demande biologique en oxygène (DBO5);2062600;45.2578555278, 5.91055327317;061.03253;45.2578555278, 5.91055327317;ALPES-MARITIMES
Fluor et ses composés (F);3,6;45.3472440893, 5.57776062602;061.03270;45.3472440893, 5.57776062602;MOSELLE
Epichlorhydrine (1-chloro-2 - 3-époxypropane);33;45.3069463867, 5.61489470009;061.03280;45.3069463867, 5.61489470009;CHER
Acide cyanhydrique (HCN);0,091;45.3073017375, 5.61799000359;061.03288;45.3073017375, 5.61799000359;HAUTES-PYRENEES
Nickel et ses composés (Ni);347;45.527252135, 4.25878497223;061.03294;45.527252135, 4.25878497223;MEURTHE-ET-MOSELLE
Zinc et ses composés (Zn);11039;45.6387017567, 4.39073000402;061.03318;45.6387017567, 4.39073000402;SAONE-ET-LOIRE
Acide fluorhydrique (flurorure d'hydrogène);45;46.0354046009, 4.07027072768;061.03327;46.0354046009, 4.07027072768;LOZERE
Fluor et ses composés (F);0,45;45.4864835702, 4.54480001573;061.03358;45.4864835702, 4.54480001573;HERAULT
Fluor et ses composés (F);5,7;45.4303554505, 4.06164665917;061.03408;45.4303554505, 4.06164665917;JURA
Nickel et ses composés (Ni);358,2;45.4364746199, 4.38754437282;061.03452;45.4364746199, 4.38754437282;MORBIHAN
Acide cyanhydrique (HCN);0,074;45.4364746199, 4.38754437282;061.03461;45.4364746199, 4.38754437282;VAUCLUSE
Nickel et ses composés (Ni);29006;45.4364746199, 4.38754437282;061.03463;45.4364746199, 4.38754437282;SAVOIE
Nickel et ses composés (Ni);1145,99;45.4206842749, 4.3993077919;061.03464;45.4206842749, 4.3993077919;CHER
Cadmium et ses composés (Cd);6,4;45.4944474915, 4.25949972795;061.03490;45.4944474915, 4.25949972795;INDRE
Fluor et ses composés (F);3,52;45.5225775274, 4.19243739305;061.03506;45.5225775274, 4.19243739305;MAINE-ET-LOIRE
Nickel et ses composés (Ni);20,4;45.5243017499, 4.18689000408;061.03509;45.5243017499, 4.18689000408;SAONE-ET-LOIRE
Demande chimique en oxygène (DCO);1674400;45.8877283452, 4.62230468522;061.03589;45.8877283452, 4.62230468522;CHER
Carbone organique total (COT);986769;46.0351295784, 4.2992171315;061.03605;46.0351295784, 4.2992171315;CHARENTE-MARITIME
Chlore;20;45.8025164966, 4.76524179553;061.03607;45.8025164966, 4.76524179553;VAUCLUSE
Benzène -  toluène -  éthylbenzène -  xylènes (BTEX);54670;45.7027454982, 4.82019859005;061.03684;45.7027454982, 4.82019859005;GIRONDE
Plomb et ses composés (Pb);278099455,4;45.7027454982, 4.82019859005;061.03685;45.7027454982, 4.82019859005;CALVADOS
Cadmium et ses composés (Cd);4280482;45.6844941723, 4.84634417939;061.03721;45.6844941723, 4.84634417939;ARDECHE
Sulfates;125993718;45.6924623012, 4.85144275045;061.03723;45.6924623012, 4.85144275045;SAONE-ET-LOIRE
Demande chimique en oxygène (DCO);2060993,6;45.6844941723, 4.84634417939;061.03725;45.6844941723, 4.84634417939;JURA
Demande chimique en oxygène (DCO);10214044,61;45.6874425793, 4.85013874533;061.03727;45.6874425793, 4.85013874533;SAVOIE
Hydrocarbures aromatiques polycycliques (HAP);67621464,86;45.7090411465, 4.85474785454;061.03731;45.7090411465, 4.85474785454;MAYENNE
Acide fluorhydrique (flurorure d'hydrogène);0,1;45.7125892789, 4.77356573903;061.03751;45.7125892789, 4.77356573903;TARN
Demande chimique en oxygène (DCO);750061,69;46.0025786719, 4.32688849671;061.03760;46.0025786719, 4.32688849671;LOT
Plomb et ses composés (Pb);1350883,5;45.8890017713, 4.45400000402;061.03778;45.8890017713, 4.45400000402;COTE-D'OR
Nickel et ses composés (Ni);24;45.9467694333, 4.42978995369;061.03794;45.9467694333, 4.42978995369;HAUTES-PYRENEES
Acide cyanhydrique (HCN);0,027;45.7062661127, 4.8772194869;061.03846;45.7062661127, 4.8772194869;COTE-D'OR
Demande chimique en oxygène (DCO);1173765,3;45.6874017597, 4.89578000385;061.03850;45.6874017597, 4.89578000385;DOUBS
Aluminium et ses composés (Al);3091,9;45.6409634153, 4.8371379887;061.03856;45.6409634153, 4.8371379887;HAUTES-PYRENEES
Chrome et ses composés (Cr);27830;45.776322321, 4.87250618166;061.03907;45.776322321, 4.87250618166;BOUCHES-DU-RHONE
Nickel et ses composés (Ni);430,9;45.7318819293, 4.96601249301;061.03933;45.7318819293, 4.96601249301;CANTAL
Hydrazine;25459,48;45.6664386471, 4.83381359836;061.03972;45.6664386471, 4.83381359836;VENDEE
Fer et ses composés (Fe);165152395,7;45.6662801232, 4.85858366535;061.03973;45.6662801232, 4.85858366535;MAYENNE
Méthanol (alcool méthylique);18970;45.7320136551, 4.9963285405;061.03989;45.7320136551, 4.9963285405;MEUSE
Acétaldéhyde (aldéhyde acétique â€“ éthanal);83306;45.8976198036, 4.84062153793;061.03996;45.8976198036, 4.84062153793;ARIEGE
Fluor et ses composés (F);6;45.7651462095, 5.02631699786;061.04027;45.7651462095, 5.02631699786;AUDE
Zinc et ses composés (Zn);7214900,26;45.7240017618, 4.83700000388;061.04223;45.7240017618, 4.83700000388;NORD
Benzène -  toluène -  éthylbenzène -  xylènes (BTEX);5000;45.7410123952, 4.85560667408;061.04229;45.7410123952, 4.85560667408;ALPES-DE-HAUTE-PROVENCE
Demande chimique en oxygène (DCO);22690624;45.7410123952, 4.85560667408;061.04270;45.7410123952, 4.85560667408;GIRONDE
Fluorures (F total);12445,94;45.6295246979, 6.44787946271;061.04340;45.6295246979, 6.44787946271;ILLE-ET-VILAINE
Toluène;0,03375;45.4600017466, 5.98000000349;061.04351;45.4600017466, 5.98000000349;SAONE-ET-LOIRE
Méthanol (alcool méthylique);10;45.5695284393, 5.91659952106;061.04363;45.5695284393, 5.91659952106;PYRENEES-ORIENTALES
Demande chimique en oxygène (DCO);10653404,6;45.3553017404, 6.29905000338;061.04379;45.3553017404, 6.29905000338;ILLE-ET-VILAINE
Nickel et ses composés (Ni);128,7;45.6101302301, 5.68545821357;061.04405;45.6101302301, 5.68545821357;ISERE
Fluor et ses composés (F);330,8;45.498871254, 6.03160553814;061.04424;45.498871254, 6.03160553814;COTE-D'OR
Demande chimique en oxygène (DCO);27091348,34;45.4514535139, 6.11951887046;061.04447;45.4514535139, 6.11951887046;PAS-DE-CALAIS
Fluor et ses composés (F);5,58;45.5986501594, 5.63173376;061.04459;45.5986501594, 5.63173376;ARIEGE
Cadmium et ses composés (Cd);3381,85;45.7495580138, 6.41137816224;061.04504;45.7495580138, 6.41137816224;GARD
Azote total (N);1249645;45.8843089857, 6.11877617686;061.04534;45.8843089857, 6.11877617686;GERS
Cuivre et ses composés (Cu);293725,4;46.0566908224, 6.56847893359;061.04577;46.0566908224, 6.56847893359;LOIR-ET-CHER
Acide cyanhydrique (HCN);29180,65;45.7529017638, 6.2877000034;061.04606;45.7529017638, 6.2877000034;MORBIHAN
Cuivre et ses composés (Cu);946,3;46.0714502919, 6.52765384196;061.04639;46.0714502919, 6.52765384196;GARD
Nickel et ses composés (Ni);848,3;45.9273817739, 6.11455000347;061.04645;45.9273817739, 6.11455000347;MEURTHE-ET-MOSELLE
Cadmium et ses composés (Cd);2720827,178;46.3667017992, 6.66667000332;061.04664;46.3667017992, 6.66667000332;CALVADOS
Nickel et ses composés (Ni);61,2;46.399301801, 6.52003000336;061.04665;46.399301801, 6.52003000336;NORD
Dichlorométhane (DCM - chlorure de méthylène);4737024,39;45.8522524898, 5.95514384739;061.04679;45.8522524898, 5.95514384739;ARIEGE
Nickel et ses composés (Ni);82;46.1400017861, 6.09000000349;061.04693;46.1400017861, 6.09000000349;ALLIER
Nickel et ses composés (Ni);540;46.0523558794, 6.55142416466;061.04714;46.0523558794, 6.55142416466;HAUT-RHIN
Plomb et ses composés (Pb);97;45.8818156089, 6.08914843948;061.04716;45.8818156089, 6.08914843948;LOT
Nickel et ses composés (Ni);753,5;46.0781670162, 6.52462157429;061.04736;46.0781670162, 6.52462157429;ILLE-ET-VILAINE
Chloroforme (trichlorométhane);60,065;46.0769693457, 6.52727438376;061.04737;46.0769693457, 6.52727438376;SOMME
Fluorures (F total);6773341,06;45.9262978432, 6.72863727833;061.04769;45.9262978432, 6.72863727833;COTES-D'ARMOR
Fluor et ses composés (F);31;45.3875323813, 4.28707154645;061.04772;45.3875323813, 4.28707154645;ARDENNES
Fluor et ses composés (F);222,7485;45.7313952358, 4.22774748922;061.04952;45.7313952358, 4.22774748922;GIRONDE
Demande chimique en oxygène (DCO);15063380;45.4028292385, 4.76988457021;061.05219;45.4028292385, 4.76988457021;INDRE-ET-LOIRE
Cuivre et ses composés (Cu);302655168;45.3598823036, 4.79641705456;061.05221;45.3598823036, 4.79641705456;GERS
Chlorures (Cl total);18311853,3;45.351259897, 4.79723420154;061.05222;45.351259897, 4.79723420154;NIEVRE
Phosphore total (P);1456700;45.4423534605, 4.76498409213;061.05224;45.4423534605, 4.76498409213;PYRENEES-ORIENTALES
Méthanol (alcool méthylique);20913293,3;45.4028292385, 4.76988457021;061.05225;45.4028292385, 4.76988457021;DROME
Fluorures (F total);53003432,7;45.4028292385, 4.76988457021;061.05226;45.4028292385, 4.76988457021;COTE-D'OR
Tétrachloroéthylène (PER - perchloroéthylène);100520209,3;45.1227377984, 5.70749924958;061.07527;45.1227377984, 5.70749924958;HAUTE-CORSE
Matières en suspension (MES);458000;45.1287820639, 5.69869017877;061.08011;45.1287820639, 5.69869017877;LOT-ET-GARONNE
Nickel et ses composés (Ni);4035828;45.4028292385, 4.76988457021;061.08774;45.4028292385, 4.76988457021;TARN-ET-GARONNE
Demande biologique en oxygène (DBO5);757743,28;46.176842549, 6.19391515187;061.10636;46.176842549, 6.19391515187;HAUTES-ALPES
Plomb et ses composés (Pb);1289114,508;48.4482461737, 6.74521323038;062.00031;48.4482461737, 6.74521323038;ALLIER
Acide fluorhydrique (flurorure d'hydrogène);121,8;48.9003089712, 6.04918072299;062.00537;48.9003089712, 6.04918072299;VIENNE
Chlore;99671900;48.6377949883, 6.3091144316;062.00679;48.6377949883, 6.3091144316;BAS-RHIN
Cadmium et ses composés (Cd);0,1;49.4642394057, 5.85879350391;062.00712;49.4642394057, 5.85879350391;LOT
Phénols (Ctotal);1767701;48.7019911575, 5.93511519789;062.00720;48.7019911575, 5.93511519789;DROME
Zinc et ses composés (Zn);250;48.6220920356, 4.99856936132;062.00736;48.6220920356, 4.99856936132;NIEVRE
Chlore;32000;49.2910644642, 5.73143538442;062.00756;49.2910644642, 5.73143538442;NORD
Zinc et ses composés (Zn);19806,67;48.8613804574, 5.52070082825;062.00817;48.8613804574, 5.52070082825;MEUSE
Nickel et ses composés (Ni);60;48.9333255625, 5.52111241694;062.00837;48.9333255625, 5.52111241694;DOUBS
Phosphore total (P);6500;48.7120651624, 5.6325277465;062.00902;48.7120651624, 5.6325277465;NIEVRE
Cuivre et ses composés (Cu);2024,6;48.7182688135, 5.27709647131;062.00922;48.7182688135, 5.27709647131;LOT
Fluor et ses composés (F);29;49.2552155723, 6.11785380204;062.00970;49.2552155723, 6.11785380204;SAONE-ET-LOIRE
Phosphore total (P);6355640;48.9070043263, 6.75344417533;062.01020;48.9070043263, 6.75344417533;AUDE
Lindane;0,014;48.9082747171, 6.75413974972;062.01021;48.9082747171, 6.75413974972;PYRENEES-ATLANTIQUES
Plomb et ses composés (Pb);680934,651;49.3037880313, 6.55076667295;062.01051;49.3037880313, 6.55076667295;MAINE-ET-LOIRE
Benzo[a]pyrène (benzo[d - e - f]chrysène);6167,6696;49.2101170167, 6.67936220497;062.01114;49.2101170167, 6.67936220497;MAYENNE
Fer et ses composés (Fe);1418370;49.1468808689, 6.80125458566;062.01118;49.1468808689, 6.80125458566;CORREZE
Fluor et ses composés (F);2801,608;49.2252819502, 6.20833300364;062.01149;49.2252819502, 6.20833300364;ALPES-MARITIMES
Aluminium et ses composés (Al);4260;49.1049465632, 6.84454546038;062.01166;49.1049465632, 6.84454546038;MOSELLE
